,userId,productId,ratings
13157,30,128,0
13158,180,113,0
13159,961,102,1
13160,590,121,0
13161,782,125,0
13162,751,118,0
13163,914,120,1
13164,766,120,0
13165,623,126,1
13166,143,129,0
13167,496,114,1
13168,870,106,0
13169,173,113,1
13170,849,130,1
13171,905,107,0
13172,156,115,1
13173,571,102,1
13174,787,128,0
13175,880,116,1
13176,822,114,0
13177,635,130,1
13178,576,114,0
13179,593,102,0
13180,755,122,0
13181,690,120,1
13182,705,123,1
13183,475,124,0
13184,877,113,0
13185,481,113,1
13186,853,113,0
13187,76,114,0
13188,611,127,1
13189,583,104,0
13190,100,106,0
13191,81,101,0
13192,69,113,1
13193,748,103,1
13194,811,113,0
13195,134,105,1
13196,118,126,0
13197,790,101,0
13198,348,110,1
13199,888,129,1
13200,120,121,0
13201,437,112,1
13202,853,122,1
13203,969,109,0
13204,307,120,0
13205,954,127,1
13206,450,127,1
13207,440,122,1
13208,572,106,1
13209,803,124,1
13210,628,102,1
13211,374,130,1
13212,248,103,0
13213,737,111,0
13214,318,125,1
13215,893,126,0
13216,453,105,0
13217,215,117,1
13218,162,114,1
13219,512,103,1
13220,649,109,1
13221,116,118,1
13222,620,119,1
13223,456,113,0
13224,558,112,0
13225,25,118,1
13226,42,126,1
13227,998,108,0
13228,444,109,0
13229,561,113,0
13230,622,110,0
13231,657,106,1
13232,454,123,0
13233,16,112,0
13234,117,129,0
13235,996,113,1
13236,139,130,0
13237,480,116,1
13238,156,128,1
13239,268,129,0
13240,421,114,0
13241,682,107,0
13242,838,116,1
13243,299,104,0
13244,793,111,0
13245,524,112,0
13246,817,109,0
13247,344,113,0
13248,854,120,1
13249,966,111,1
13250,165,125,0
13251,336,105,1
13252,251,112,1
13253,94,120,0
13254,470,103,0
13255,168,118,1
13256,192,112,1
13257,225,113,0
13258,673,112,0
13259,874,127,1
13260,222,113,0
13261,132,117,0
13262,81,114,1
13263,348,124,0
13264,131,114,0
13265,743,112,0
13266,106,127,1
13267,527,122,1
13268,189,105,0
13269,239,104,0
13270,85,114,0
13271,541,104,1
13272,743,111,1
13273,372,122,0
13274,743,119,1
13275,557,123,1
13276,388,110,0
13277,508,114,0
13278,547,124,1
13279,914,114,0
13280,756,130,0
13281,343,110,1
13282,344,110,0
13283,215,130,0
13284,52,110,0
13285,870,102,1
13286,320,107,1
13287,138,112,1
13288,317,117,1
13289,433,125,0
13290,354,105,1
13291,950,115,0
13292,119,124,1
13293,80,104,0
13294,261,121,0
13295,799,103,0
13296,6,124,0
13297,794,116,0
13298,751,110,0
13299,680,113,1
13300,495,111,0
13301,986,127,1
13302,680,110,0
13303,527,114,0
13304,497,121,1
13305,871,122,1
13306,776,123,1
13307,729,105,1
13308,649,114,0
13309,623,130,1
13310,358,103,1
13311,555,125,0
13312,603,108,0
13313,904,117,1
13314,68,111,1
13315,629,128,0
13316,699,117,0
13317,556,113,1
13318,994,125,0
13319,881,115,1
13320,425,105,1
13321,979,124,1
13322,697,114,1
13323,445,121,1
13324,962,102,0
13325,792,128,0
13326,806,120,0
13327,25,120,1
13328,934,128,1
13329,913,130,0
13330,970,101,0
13331,213,130,0
13332,369,121,0
13333,1,124,0
13334,344,117,0
13335,89,115,0
13336,115,129,0
13337,896,101,1
13338,553,120,0
13339,613,118,0
13340,367,114,1
13341,294,129,0
13342,635,101,0
13343,221,110,0
13344,477,111,0
13345,161,109,0
13346,398,103,0
13347,229,128,1
13348,940,103,0
13349,351,123,1
13350,68,112,1
13351,204,111,1
13352,452,109,0
13353,357,111,0
13354,16,119,0
13355,235,126,0
13356,416,104,0
13357,820,117,0
13358,918,101,1
13359,260,116,0
13360,82,117,1
13361,343,120,1
13362,259,102,1
13363,12,108,1
13364,744,113,0
13365,217,104,1
13366,989,107,0
13367,878,108,0
13368,610,109,0
13369,615,120,0
13370,526,119,1
13371,583,129,1
13372,18,124,0
13373,350,122,1
13374,566,122,1
13375,964,124,0
13376,550,119,1
13377,263,126,1
13378,932,126,1
13379,386,127,0
13380,430,110,0
13381,598,122,1
13382,840,105,1
13383,428,129,1
13384,601,122,1
13385,764,129,1
13386,348,104,0
13387,505,123,1
13388,808,106,0
13389,254,116,1
13390,130,128,1
13391,808,110,1
13392,623,129,0
13393,399,115,1
13394,268,104,1
13395,158,122,0
13396,457,126,0
13397,128,113,1
13398,872,120,1
13399,594,112,1
13400,245,111,1
13401,65,102,0
13402,445,113,1
13403,777,108,0
13404,44,102,0
13405,3,113,0
13406,478,127,1
13407,636,107,1
13408,290,111,0
13409,135,117,0
13410,780,105,1
13411,835,123,0
13412,468,124,0
13413,825,102,1
13414,669,114,0
13415,261,101,1
13416,878,124,0
13417,925,101,0
13418,173,125,1
13419,691,102,1
13420,826,116,1
13421,179,129,1
13422,745,111,0
13423,526,130,0
13424,907,124,0
13425,980,129,0
13426,704,110,0
13427,171,112,0
13428,386,111,0
13429,210,120,1
13430,765,106,0
13431,817,130,1
13432,10,110,1
13433,600,106,1
13434,30,122,0
13435,62,127,1
13436,384,118,0
13437,888,109,0
13438,600,115,1
13439,429,103,1
13440,114,102,1
13441,786,128,1
13442,37,126,0
13443,600,125,0
13444,942,116,0
13445,395,108,0
13446,266,121,1
13447,2,125,0
13448,363,109,1
13449,90,123,0
13450,860,119,1
13451,319,111,0
13452,776,119,0
13453,197,116,0
13454,670,109,1
13455,344,126,1
13456,856,113,1
13457,468,103,0
13458,832,110,1
13459,575,120,0
13460,889,128,0
13461,287,122,0
13462,944,116,1
13463,998,118,1
13464,236,123,0
13465,117,125,1
13466,403,124,0
13467,757,118,0
13468,222,116,1
13469,782,121,0
13470,238,123,0
13471,236,116,0
13472,387,124,1
13473,27,115,0
13474,998,107,0
13475,213,120,1
13476,390,103,1
13477,391,105,0
13478,623,104,0
13479,848,123,0
13480,387,125,1
13481,74,120,1
13482,435,111,0
13483,898,106,0
13484,65,108,1
13485,872,129,1
13486,933,122,0
13487,124,106,1
13488,349,123,1
13489,678,124,1
13490,705,110,1
13491,14,103,0
13492,520,107,1
13493,554,130,1
13494,620,121,0
13495,492,105,0
13496,382,104,1
13497,639,115,1
13498,383,113,0
13499,1,121,0
13500,93,113,1
13501,384,107,1
13502,361,123,0
13503,870,122,1
13504,529,117,1
13505,987,107,1
13506,934,116,1
13507,77,104,0
13508,748,121,0
13509,895,104,0
13510,46,106,1
13511,800,105,0
13512,986,121,1
13513,354,102,0
13514,357,118,0
13515,542,108,1
13516,81,117,1
13517,286,120,1
13518,467,115,0
13519,864,105,1
13520,846,126,1
13521,531,103,1
13522,640,115,0
13523,875,112,1
13524,934,115,0
13525,707,119,0
13526,451,115,0
13527,442,106,0
13528,330,101,1
13529,175,103,1
13530,201,111,1
13531,462,126,0
13532,905,114,0
13533,194,103,1
13534,832,122,0
13535,595,111,1
13536,282,104,0
13537,727,126,1
13538,908,121,1
13539,93,111,0
13540,554,118,0
13541,721,123,0
13542,729,114,1
13543,731,107,0
13544,204,123,1
13545,532,125,0
13546,257,116,1
13547,803,114,1
13548,593,130,0
13549,205,115,0
13550,116,124,0
13551,181,114,1
13552,682,117,0
13553,773,122,1
13554,291,116,1
13555,604,107,1
13556,448,103,1
13557,320,105,1
13558,410,122,1
13559,640,125,1
13560,464,118,1
13561,511,123,1
13562,468,130,0
13563,795,126,0
13564,422,120,1
13565,317,126,1
13566,769,104,0
13567,229,109,1
13568,616,104,1
13569,483,109,1
13570,175,114,1
13571,217,111,0
13572,892,106,1
13573,242,117,1
13574,23,112,0
13575,922,125,1
13576,411,118,1
13577,181,105,0
13578,735,109,0
13579,129,110,1
13580,102,122,1
13581,148,102,1
13582,634,106,0
13583,790,111,1
13584,681,113,1
13585,652,105,0
13586,384,102,0
13587,549,115,0
13588,378,121,0
13589,857,109,1
13590,612,126,0
13591,724,114,0
13592,558,115,1
13593,771,103,0
13594,108,118,0
13595,310,114,1
13596,6,123,0
13597,467,106,1
13598,372,107,1
13599,711,123,0
13600,272,104,1
13601,205,127,1
13602,146,128,0
13603,935,110,0
13604,58,107,1
13605,215,122,1
13606,890,102,1
13607,338,129,0
13608,796,129,1
13609,568,101,0
13610,538,119,0
13611,339,118,0
13612,119,115,1
13613,251,108,0
13614,337,115,0
13615,401,107,1
13616,992,119,1
13617,318,129,1
13618,283,105,0
13619,894,107,1
13620,992,130,1
13621,473,106,0
13622,423,119,1
13623,850,115,0
13624,473,123,0
13625,299,103,0
13626,259,108,1
13627,193,115,0
13628,377,115,1
13629,297,130,0
13630,185,130,1
13631,125,125,0
13632,218,112,0
13633,422,112,0
13634,874,106,0
13635,154,107,1
13636,256,113,1
13637,631,106,0
13638,883,102,0
13639,329,106,0
13640,909,119,0
13641,310,126,1
13642,195,129,0
13643,827,120,1
13644,772,123,0
13645,795,114,1
13646,76,101,1
13647,264,128,0
13648,560,123,1
13649,955,101,1
13650,331,104,0
13651,739,121,0
13652,972,112,1
13653,588,102,1
13654,152,108,0
13655,489,105,0
13656,700,130,1
13657,967,107,0
13658,897,120,1
13659,498,123,0
13660,736,110,0
13661,861,114,1
13662,285,125,1
13663,512,106,1
13664,27,111,0
13665,894,114,0
13666,398,115,0
13667,636,114,1
13668,699,124,0
13669,988,113,0
13670,363,123,1
13671,994,105,0
13672,936,112,1
13673,752,122,1
13674,927,130,1
13675,380,114,1
13676,694,110,1
13677,703,123,1
13678,164,126,0
13679,812,112,0
13680,238,101,1
13681,308,103,1
13682,560,110,0
13683,833,115,0
13684,735,124,0
13685,746,125,1
13686,497,127,1
13687,704,125,1
13688,561,106,1
13689,184,105,1
13690,860,124,1
13691,431,110,0
13692,474,102,0
13693,101,103,1
13694,672,123,0
13695,582,129,0
13696,667,118,1
13697,349,105,1
13698,406,110,0
13699,575,118,0
13700,737,121,0
13701,145,120,0
13702,109,128,1
13703,425,124,1
13704,771,126,1
13705,662,102,0
13706,85,120,0
13707,913,103,0
13708,559,116,1
13709,787,101,1
13710,936,111,1
13711,751,117,0
13712,522,114,1
13713,465,105,1
13714,343,103,0
13715,737,107,0
13716,363,122,1
13717,901,104,1
13718,141,105,0
13719,317,111,1
13720,661,119,1
13721,151,120,1
13722,209,113,0
13723,749,118,1
13724,181,130,1
13725,235,101,0
13726,470,130,1
13727,942,101,0
13728,10,121,1
13729,268,110,1
13730,776,130,0
13731,536,108,0
13732,93,122,1
13733,466,106,0
13734,354,123,1
13735,457,127,1
13736,8,122,0
13737,418,103,0
13738,72,124,1
13739,248,128,1
13740,835,122,1
13741,972,123,0
13742,377,109,1
13743,372,123,1
13744,540,129,1
13745,633,115,0
13746,146,124,1
13747,379,120,0
13748,29,121,0
13749,877,123,1
13750,699,128,1
13751,72,120,0
13752,744,105,1
13753,202,110,1
13754,753,105,1
13755,116,120,1
13756,24,119,1
13757,445,118,0
13758,72,118,0
13759,93,102,1
13760,943,116,1
13761,910,104,0
13762,991,112,1
13763,736,117,0
13764,879,111,0
13765,967,126,1
13766,193,122,0
13767,722,108,0
13768,530,107,0
13769,176,113,0
13770,845,127,0
13771,854,113,0
13772,442,104,0
13773,327,114,0
13774,780,103,1
13775,47,110,1
13776,321,103,1
13777,487,124,1
13778,337,126,1
13779,549,112,0
13780,828,104,1
13781,262,124,0
13782,142,121,0
13783,571,121,1
13784,246,121,1
13785,934,113,1
13786,506,123,1
13787,36,123,0
13788,559,122,1
13789,797,120,0
13790,216,120,0
13791,676,112,1
13792,734,121,1
13793,656,103,0
13794,227,121,1
13795,0,104,0
13796,998,110,1
13797,219,113,0
13798,244,117,1
13799,512,117,0
13800,502,127,0
13801,146,122,0
13802,425,106,1
13803,59,111,0
13804,665,123,0
13805,90,125,1
13806,898,127,1
13807,4,116,1
13808,427,106,0
13809,352,109,1
13810,541,120,1
13811,297,117,1
13812,326,115,1
13813,908,102,0
13814,194,127,1
13815,256,117,0
13816,504,116,0
13817,230,123,1
13818,970,112,1
13819,406,114,0
13820,605,120,1
13821,20,101,1
13822,401,120,1
13823,618,109,0
13824,858,109,0
13825,626,107,1
13826,567,109,0
13827,887,105,1
13828,881,109,0
13829,339,110,0
13830,638,105,0
13831,912,102,1
13832,453,130,0
13833,664,104,1
13834,273,104,1
13835,134,104,1
13836,289,120,0
13837,688,129,0
13838,156,111,0
13839,726,104,0
13840,68,123,1
13841,579,123,1
13842,303,104,0
13843,264,129,0
13844,58,128,1
13845,44,117,1
13846,339,102,1
13847,571,105,0
13848,711,124,0
13849,481,111,1
13850,824,128,0
13851,653,115,1
13852,918,103,0
13853,460,116,1
13854,118,106,1
13855,427,101,0
13856,24,106,0
13857,421,128,1
13858,376,120,1
13859,634,107,1
13860,264,104,0
13861,38,119,1
13862,368,122,0
13863,393,128,1
13864,130,124,0
13865,686,106,1
13866,737,126,1
13867,902,105,1
13868,364,116,0
13869,607,115,1
13870,378,118,0
13871,122,105,1
13872,197,120,0
13873,501,123,0
13874,874,116,1
13875,750,107,1
13876,758,122,1
13877,663,109,0
13878,940,117,1
13879,900,128,1
13880,771,125,1
13881,36,127,0
13882,142,123,0
13883,608,125,0
13884,474,127,0
13885,893,111,1
13886,783,129,0
13887,72,110,1
13888,984,119,1
13889,697,105,0
13890,52,103,0
13891,526,105,1
13892,120,101,1
13893,183,119,0
13894,33,108,0
13895,410,123,1
13896,368,130,0
13897,499,111,1
13898,445,111,0
13899,99,111,1
13900,707,122,0
13901,245,125,0
13902,817,112,0
13903,70,128,1
13904,704,124,1
13905,727,123,1
13906,106,119,1
13907,637,128,1
13908,367,117,0
13909,596,123,0
13910,285,126,0
13911,996,129,1
13912,386,124,1
13913,540,116,0
13914,102,104,0
13915,439,109,0
13916,43,127,1
13917,79,118,1
13918,309,117,0
13919,681,119,1
13920,277,128,1
13921,725,104,0
13922,661,120,1
13923,714,125,1
13924,814,106,1
13925,75,127,1
13926,276,124,0
13927,720,113,1
13928,554,106,0
13929,789,110,1
13930,814,126,1
13931,22,103,1
13932,358,108,0
13933,685,113,1
13934,703,110,1
13935,715,115,1
13936,615,114,1
13937,872,119,1
13938,697,104,0
13939,387,112,0
13940,694,120,1
13941,985,114,0
13942,333,104,0
13943,426,129,0
13944,311,123,0
13945,175,110,1
13946,102,114,0
13947,746,118,1
13948,856,119,1
13949,137,126,0
13950,883,129,1
13951,759,125,1
13952,523,107,0
13953,897,112,1
13954,489,108,1
13955,866,102,1
13956,45,125,1
13957,250,108,1
13958,677,121,0
13959,543,121,0
13960,960,105,1
13961,898,119,0
13962,401,101,1
13963,105,101,0
13964,958,123,0
13965,850,112,0
13966,837,113,1
13967,409,130,0
13968,133,110,0
13969,460,122,1
13970,263,103,0
13971,517,101,1
13972,833,105,0
13973,393,112,1
13974,381,125,1
13975,61,110,0
13976,947,103,0
13977,674,110,0
13978,7,118,0
13979,612,124,0
13980,929,122,1
13981,994,107,1
13982,793,102,0
13983,864,127,1
13984,285,112,1
13985,422,105,0
13986,249,121,0
13987,551,121,1
13988,557,125,0
13989,574,113,1
13990,422,109,0
13991,935,123,0
13992,191,120,0
13993,619,129,0
13994,275,104,1
13995,605,121,0
13996,87,128,0
13997,824,115,0
13998,135,115,0
13999,435,108,1
14000,59,113,1
14001,159,106,1
14002,442,114,0
14003,846,123,0
14004,905,104,1
14005,896,127,1
14006,62,102,1
14007,521,104,0
14008,731,118,0
14009,939,124,1
14010,978,120,0
14011,342,130,0
14012,441,116,1
14013,146,121,0
14014,145,125,0
14015,350,118,1
14016,176,104,1
14017,620,116,0
14018,702,125,1
14019,610,111,0
14020,629,105,0
14021,135,103,0
14022,115,106,0
14023,833,102,0
14024,291,129,0
14025,673,122,1
14026,745,119,0
14027,142,119,0
14028,988,123,1
14029,188,119,0
14030,503,104,1
14031,497,109,1
14032,383,104,0
14033,438,127,1
14034,909,101,1
14035,847,124,1
14036,994,121,0
14037,381,128,0
14038,362,101,1
14039,440,119,0
14040,877,114,1
14041,612,119,0
14042,961,122,0
14043,235,108,1
14044,13,108,0
14045,159,127,0
14046,293,118,1
14047,51,123,1
14048,341,115,1
14049,852,105,0
14050,705,127,0
14051,583,108,1
14052,879,117,1
14053,33,104,0
14054,417,116,1
14055,43,111,1
14056,270,121,0
14057,147,129,1
14058,209,116,0
14059,749,115,0
14060,426,117,0
14061,38,126,0
14062,325,118,1
14063,653,109,0
14064,516,104,1
14065,876,120,0
14066,473,101,1
14067,110,105,1
14068,937,120,1
14069,147,130,0
14070,13,102,1
14071,805,111,0
14072,767,101,0
14073,989,108,0
14074,898,128,0
14075,457,118,0
14076,555,124,1
14077,369,110,1
14078,1,119,0
14079,776,113,1
14080,487,119,1
14081,402,120,0
14082,628,117,0
14083,738,119,1
14084,796,103,1
14085,813,119,0
14086,283,127,0
14087,822,116,0
14088,273,128,0
14089,740,121,0
14090,331,119,1
14091,704,109,1
14092,439,117,1
14093,80,126,1
14094,824,109,1
14095,987,104,1
14096,988,108,1
14097,330,111,1
14098,571,120,1
14099,761,119,1
14100,370,104,1
14101,654,118,1
14102,655,128,1
14103,969,112,1
14104,448,101,1
14105,417,105,1
14106,857,117,0
14107,957,124,1
14108,523,124,0
14109,176,128,1
14110,71,108,1
14111,783,117,1
14112,888,121,1
14113,721,122,0
14114,745,114,1
14115,541,125,1
14116,953,125,1
14117,849,119,0
14118,401,124,1
14119,329,130,1
14120,137,117,1
14121,312,109,1
14122,850,116,1
14123,867,129,0
14124,627,109,0
14125,419,105,1
14126,907,121,0
14127,741,115,0
14128,423,104,1
14129,37,123,1
14130,0,117,1
14131,181,107,1
14132,605,123,1
14133,58,104,0
14134,446,124,0
14135,949,105,1
14136,653,130,1
14137,837,128,1
14138,316,108,1
14139,517,129,0
14140,411,111,1
14141,163,125,1
14142,575,114,1
14143,772,113,1
14144,186,123,0
14145,875,126,0
14146,867,106,1
14147,32,129,0
14148,235,102,1
14149,352,116,1
14150,282,118,1
14151,516,114,0
14152,481,108,1
14153,58,125,0
14154,259,129,0
14155,290,105,1
14156,116,105,1
14157,827,102,1
14158,422,107,1
14159,471,103,0
14160,303,120,1
14161,33,105,0
14162,841,111,1
14163,244,127,0
14164,337,125,0
14165,655,122,1
14166,845,102,0
14167,512,115,0
14168,787,111,1
14169,47,123,0
14170,458,120,1
14171,351,127,0
14172,41,106,0
14173,374,111,0
14174,590,129,1
14175,89,122,1
14176,174,109,0
14177,343,130,1
14178,169,123,1
14179,476,120,0
14180,424,108,1
14181,847,110,1
14182,110,120,1
14183,271,102,1
14184,466,114,0
14185,449,128,1
14186,687,117,1
14187,509,106,1
14188,181,113,1
14189,86,117,1
14190,488,126,0
14191,207,102,0
14192,448,126,0
14193,6,120,0
14194,77,105,0
14195,590,110,1
14196,461,106,0
14197,978,124,1
14198,649,120,1
14199,759,114,0
14200,322,127,0
14201,927,125,0
14202,201,128,0
14203,801,113,1
14204,364,124,1
14205,459,124,0
14206,944,126,0
14207,475,102,1
14208,785,107,1
14209,754,121,1
14210,276,110,1
14211,353,103,0
14212,706,112,1
14213,364,120,0
14214,163,124,0
14215,592,112,0
14216,677,124,1
14217,967,114,1
14218,130,104,1
14219,680,118,1
14220,138,125,1
14221,149,114,1
14222,306,109,0
14223,418,109,1
14224,339,114,1
14225,650,107,0
14226,908,108,0
14227,163,110,0
14228,938,128,1
14229,413,127,1
14230,438,128,1
14231,926,117,0
14232,886,121,1
14233,885,125,1
14234,874,120,0
14235,650,114,0
14236,753,110,1
14237,406,123,0
14238,749,122,0
14239,97,125,1
14240,523,114,1
14241,494,127,1
14242,235,123,0
14243,420,123,0
14244,908,127,1
14245,245,113,1
14246,550,101,0
14247,13,115,0
14248,70,112,1
14249,689,116,1
14250,601,103,1
14251,149,121,1
14252,727,124,1
14253,639,116,0
14254,788,125,1
14255,828,105,1
14256,957,121,1
14257,759,127,0
14258,573,111,1
14259,437,103,0
14260,981,113,0
14261,232,123,1
14262,853,101,1
14263,881,118,1
14264,975,120,1
14265,844,107,0
14266,277,118,0
14267,26,121,1
14268,577,119,1
14269,319,130,0
14270,928,120,0
14271,668,124,0
14272,617,122,0
14273,957,102,1
14274,963,105,1
14275,220,129,0
14276,894,123,0
14277,573,101,1
14278,753,112,0
14279,126,102,0
14280,926,106,0
14281,921,101,1
14282,286,121,1
14283,260,112,0
14284,185,116,0
14285,971,126,1
14286,763,115,1
14287,384,126,0
14288,148,115,0
14289,777,114,0
14290,330,128,1
14291,459,115,1
14292,975,110,1
14293,629,101,1
14294,634,108,1
14295,906,121,1
14296,546,115,0
14297,581,122,1
14298,855,113,1
14299,324,114,1
14300,247,107,0
14301,24,105,0
14302,12,118,0
14303,576,112,0
14304,25,111,0
14305,767,109,1
14306,98,106,1
14307,754,124,1
14308,630,126,0
14309,94,102,1
14310,350,113,0
14311,114,114,0
14312,689,103,1
14313,84,103,1
14314,937,124,1
14315,944,102,0
14316,956,104,1
14317,754,102,0
14318,783,121,0
14319,481,118,0
14320,577,130,0
14321,101,104,0
14322,764,121,1
14323,87,116,0
14324,366,125,1
14325,907,130,1
14326,677,103,0
14327,144,113,0
14328,976,127,0
14329,68,118,0
14330,856,103,1
14331,874,107,1
14332,131,113,1
14333,903,115,0
14334,484,129,0
14335,827,128,0
14336,125,130,1
14337,46,103,1
14338,999,129,1
14339,807,101,0
14340,253,105,1
14341,232,105,1
14342,613,119,1
14343,343,127,1
14344,946,118,0
14345,598,126,0
14346,719,127,0
14347,404,111,0
14348,516,124,0
14349,492,101,0
14350,194,115,1
14351,613,129,1
14352,549,119,0
14353,710,112,0
14354,577,113,1
14355,489,116,1
14356,528,122,0
14357,100,118,0
14358,302,119,1
14359,86,105,0
14360,466,121,1
14361,632,119,1
14362,681,120,0
14363,169,125,0
14364,683,128,0
14365,483,129,1
14366,266,120,0
14367,403,120,0
14368,175,121,0
14369,804,120,0
14370,142,109,0
14371,491,105,0
14372,598,124,0
14373,926,101,1
14374,315,128,0
14375,593,118,1
14376,146,106,0
14377,67,120,0
14378,93,125,0
14379,998,104,0
14380,295,119,1
14381,959,130,0
14382,465,128,0
14383,103,125,1
14384,394,119,1
14385,302,106,0
14386,611,123,1
14387,186,117,1
14388,952,107,0
14389,634,130,0
14390,951,108,1
14391,449,101,1
14392,570,117,0
14393,302,120,1
14394,569,110,1
14395,288,119,1
14396,599,118,0
14397,430,120,1
14398,618,123,0
14399,147,112,0
14400,412,114,0
14401,786,126,1
14402,556,128,1
14403,939,111,1
14404,881,110,1
14405,670,111,0
14406,651,120,1
14407,598,110,0
14408,878,117,0
14409,99,125,1
14410,48,128,0
14411,324,107,0
14412,489,113,0
14413,623,108,0
14414,241,101,1
14415,930,114,0
14416,370,118,0
14417,406,105,0
14418,433,120,1
14419,615,115,0
14420,526,107,0
14421,21,112,0
14422,843,110,1
14423,756,104,0
14424,343,121,1
14425,372,128,1
14426,847,117,1
14427,820,127,1
14428,994,106,1
14429,699,127,1
14430,846,122,1
14431,408,111,0
14432,308,115,1
14433,364,123,0
14434,721,106,0
14435,780,114,1
14436,531,123,1
14437,400,113,0
14438,708,127,0
14439,961,101,0
14440,121,124,1
14441,270,109,1
14442,48,125,1
14443,970,119,0
14444,909,121,0
14445,653,122,0
14446,885,126,0
14447,955,108,1
14448,60,120,1
14449,618,108,1
14450,865,129,1
14451,985,128,0
14452,116,104,1
14453,874,112,1
14454,713,126,1
14455,176,102,0
14456,385,121,0
14457,925,115,0
14458,864,119,0
14459,550,104,0
14460,309,120,1
14461,574,110,1
14462,337,122,0
14463,842,109,1
14464,313,113,0
14465,807,117,0
14466,800,125,1
14467,900,102,0
14468,458,123,1
14469,976,123,1
14470,812,105,1
14471,275,122,0
14472,910,123,0
14473,893,117,1
14474,139,101,1
14475,727,102,0
14476,809,113,1
14477,225,106,0
14478,56,117,0
14479,392,117,0
14480,383,127,1
14481,870,120,1
14482,101,116,1
14483,349,124,1
14484,260,130,0
14485,428,105,1
14486,1,118,0
14487,733,105,1
14488,155,127,0
14489,394,130,0
14490,328,119,0
14491,492,122,1
14492,869,109,0
14493,128,112,0
14494,161,117,0
14495,53,107,1
14496,651,108,0
14497,998,130,1
14498,904,110,1
14499,756,101,0
14500,384,115,1
14501,344,129,0
14502,426,115,0
14503,617,121,1
14504,721,124,0
14505,895,120,1
14506,40,130,1
14507,937,117,0
14508,128,127,0
14509,662,114,0
14510,762,108,0
14511,451,126,1
14512,686,113,0
14513,659,103,1
14514,560,128,1
14515,948,103,1
14516,454,120,0
14517,291,109,1
14518,224,115,0
14519,412,108,0
14520,749,129,0
14521,478,102,1
14522,761,107,0
14523,346,108,0
14524,8,102,1
14525,120,112,0
14526,405,117,0
14527,215,118,0
14528,479,118,1
14529,225,118,1
14530,174,103,0
14531,120,118,0
14532,818,118,0
14533,274,108,0
14534,12,105,0
14535,312,102,0
14536,794,105,0
14537,413,126,0
14538,163,128,0
14539,433,115,1
14540,789,118,0
14541,703,119,1
14542,915,109,1
14543,27,104,1
14544,284,129,0
14545,242,115,0
14546,983,102,1
14547,120,126,1
14548,490,124,1
14549,106,109,0
14550,972,105,0
14551,431,116,1
14552,482,115,0
14553,185,126,0
14554,361,105,0
14555,149,115,1
14556,694,128,1
14557,279,102,1
14558,445,101,1
14559,836,127,1
14560,510,119,1
14561,196,101,0
14562,422,128,0
14563,922,128,0
14564,172,107,0
14565,506,127,0
14566,561,108,0
14567,473,129,0
14568,664,114,1
14569,4,103,1
14570,392,118,0
14571,379,112,0
14572,657,122,0
14573,377,101,0
14574,15,114,0
14575,451,113,1
14576,215,114,0
14577,859,130,1
14578,749,111,0
14579,108,122,0
14580,555,102,1
14581,147,117,0
14582,379,105,1
14583,587,128,0
14584,171,128,1
14585,483,122,0
14586,76,117,1
14587,508,130,0
14588,703,124,1
14589,485,116,1
14590,466,107,1
14591,630,127,1
14592,744,119,0
14593,610,127,0
14594,965,106,0
14595,216,123,0
14596,315,108,1
14597,450,118,0
14598,803,117,1
14599,548,130,0
14600,322,119,0
14601,427,108,1
14602,904,102,0
14603,471,104,1
14604,487,115,0
14605,525,130,1
14606,61,120,1
14607,822,101,0
14608,466,101,1
14609,273,121,1
14610,281,110,1
14611,718,121,0
14612,693,112,1
14613,845,105,0
14614,15,109,1
14615,629,122,0
14616,837,108,0
14617,682,124,0
14618,441,126,1
14619,491,103,0
14620,264,130,1
14621,129,112,0
14622,18,105,0
14623,277,122,0
14624,967,108,0
14625,524,120,1
14626,379,126,0
14627,909,116,1
14628,215,101,0
14629,662,103,0
14630,903,107,0
14631,894,126,1
14632,91,117,1
14633,967,115,1
14634,829,107,0
14635,795,108,1
14636,418,108,0
14637,158,114,0
14638,522,127,1
14639,565,113,1
14640,843,117,1
14641,28,115,1
14642,487,101,0
14643,963,130,0
14644,113,105,1
14645,781,125,0
14646,362,122,0
14647,617,116,1
14648,697,129,1
14649,818,126,1
14650,488,119,1
14651,561,121,0
14652,680,124,0
14653,48,105,1
14654,887,102,0
14655,934,106,0
14656,143,110,0
14657,926,109,0
14658,291,126,1
14659,497,129,1
14660,652,102,1
14661,681,115,0
14662,174,110,0
14663,514,105,1
14664,240,126,0
14665,312,130,0
14666,42,112,0
14667,553,109,0
14668,283,102,1
14669,889,122,0
14670,690,129,0
14671,772,117,0
14672,191,114,1
14673,391,102,0
14674,42,117,0
14675,689,130,1
14676,661,111,0
14677,390,126,1
14678,54,113,1
14679,917,109,0
14680,808,117,1
14681,534,109,1
14682,314,109,1
14683,732,129,1
14684,564,103,0
14685,533,108,0
14686,331,114,1
14687,941,117,0
14688,94,113,0
14689,834,117,0
14690,468,111,0
14691,849,112,1
14692,285,107,0
14693,846,108,0
14694,922,116,0
14695,333,130,0
14696,765,130,1
14697,458,122,0
14698,567,125,1
14699,927,104,1
14700,154,118,0
14701,466,122,1
14702,768,117,1
14703,727,106,0
14704,626,104,1
14705,414,110,0
14706,301,112,1
14707,725,106,0
14708,559,103,1
14709,206,116,1
14710,572,115,1
