userId,productId,ratings,Product Name,Price
47,117,1,Frozen,8
645,101,3,Bread,11
662,109,2,Cupcake,9
295,110,5,Curly Kale,5
953,106,4,Fish,5
485,118,1,Curd,13
850,114,3,Apples,9
134,116,2,Salad,6
688,103,1,Cheese,6
307,115,4,Cabbage,5
653,111,1,Cereals,5
583,110,5,Curly Kale,5
223,114,2,Apples,9
238,118,1,Curd,13
61,106,3,Fish,5
367,106,5,Fish,5
345,112,4,Rice,11
333,129,4,Avocado,6
98,111,1,Cereals,5
772,101,4,Bread,11
168,121,5,Milk,9
369,101,5,Bread,11
368,125,4,Zhucchini,6
642,103,5,Cheese,6
875,121,3,Milk,9
806,102,2,Sphagetti,14
109,100,2,Juice,6
653,112,1,Rice,11
549,123,4,Chips,14
714,119,3,Cereals,14
217,127,4,pizza,8
537,128,3,coconut water,15
979,124,3,Carrots,10
429,124,1,Carrots,10
725,110,1,Curly Kale,5
530,119,2,Cereals,14
436,119,3,Cereals,14
16,110,1,Curly Kale,5
144,108,2,Grapes,7
713,129,3,Avocado,6
382,112,4,Rice,11
818,129,3,Avocado,6
889,106,5,Fish,5
253,101,1,Bread,11
226,122,3,Tortilla,6
769,126,5,Tuna,5
457,125,5,Zhucchini,6
667,129,3,Avocado,6
718,106,5,Fish,5
548,111,5,Cereals,5
875,124,2,Carrots,10
689,104,5,Cookie,5
853,128,3,coconut water,15
99,115,2,Cabbage,5
583,114,1,Apples,9
459,111,3,Cereals,5
317,114,2,Apples,9
751,114,2,Apples,9
258,129,3,Avocado,6
225,111,4,Cereals,5
996,103,1,Cheese,6
546,119,4,Cereals,14
904,125,3,Zhucchini,6
263,120,4,Eggs,8
719,116,5,Salad,6
570,107,4,Banana,15
594,102,5,Sphagetti,14
282,117,1,Frozen,8
981,126,2,Tuna,5
363,122,3,Tortilla,6
608,100,1,Juice,6
159,105,5,Meat,15
459,107,5,Banana,15
847,107,3,Banana,15
393,128,3,coconut water,15
578,121,2,Milk,9
228,112,3,Rice,11
526,120,2,Eggs,8
481,116,4,Salad,6
976,125,3,Zhucchini,6
386,129,4,Avocado,6
439,119,4,Cereals,14
113,112,4,Rice,11
588,119,4,Cereals,14
61,115,2,Cabbage,5
654,120,4,Eggs,8
98,123,5,Chips,14
669,123,4,Chips,14
677,119,5,Cereals,14
205,123,5,Chips,14
374,103,1,Cheese,6
885,119,3,Cereals,14
606,112,4,Rice,11
696,122,3,Tortilla,6
210,105,1,Meat,15
273,101,5,Bread,11
459,124,1,Carrots,10
931,118,5,Curd,13
50,120,5,Eggs,8
512,111,1,Cereals,5
965,106,1,Fish,5
859,116,2,Salad,6
323,105,3,Meat,15
867,109,3,Cupcake,9
375,119,5,Cereals,14
737,104,3,Cookie,5
195,110,5,Curly Kale,5
899,128,5,coconut water,15
544,125,2,Zhucchini,6
853,101,4,Bread,11
530,100,1,Juice,6
857,127,2,pizza,8
250,126,1,Tuna,5
155,115,3,Cabbage,5
500,129,5,Avocado,6
782,108,5,Grapes,7
457,105,1,Meat,15
382,119,3,Cereals,14
551,104,2,Cookie,5
845,122,3,Tortilla,6
328,124,3,Carrots,10
490,101,5,Bread,11
403,108,4,Grapes,7
781,111,3,Cereals,5
277,102,1,Sphagetti,14
492,115,2,Cabbage,5
299,124,4,Carrots,10
947,126,5,Tuna,5
748,109,1,Cupcake,9
386,100,5,Juice,6
853,106,4,Fish,5
200,127,2,pizza,8
11,117,5,Frozen,8
326,118,1,Curd,13
64,115,1,Cabbage,5
736,126,5,Tuna,5
153,108,2,Grapes,7
812,117,4,Frozen,8
526,129,2,Avocado,6
823,105,5,Meat,15
794,129,1,Avocado,6
439,123,4,Chips,14
811,112,2,Rice,11
360,128,5,coconut water,15
968,121,1,Milk,9
488,111,5,Cereals,5
459,122,4,Tortilla,6
73,129,4,Avocado,6
380,102,4,Sphagetti,14
79,102,1,Sphagetti,14
677,102,5,Sphagetti,14
928,102,2,Sphagetti,14
931,124,4,Carrots,10
423,102,1,Sphagetti,14
462,101,3,Bread,11
701,118,5,Curd,13
486,104,5,Cookie,5
360,119,1,Cereals,14
291,127,2,pizza,8
60,128,4,coconut water,15
313,104,4,Cookie,5
976,103,4,Cheese,6
676,122,5,Tortilla,6
572,119,2,Cereals,14
944,117,2,Frozen,8
655,101,2,Bread,11
105,124,1,Carrots,10
786,124,5,Carrots,10
916,128,5,coconut water,15
517,100,4,Juice,6
525,124,4,Carrots,10
523,115,5,Cabbage,5
664,120,1,Eggs,8
338,105,1,Meat,15
306,115,2,Cabbage,5
806,125,3,Zhucchini,6
638,124,2,Carrots,10
632,109,5,Cupcake,9
701,100,2,Juice,6
607,121,5,Milk,9
262,101,2,Bread,11
862,121,2,Milk,9
965,109,5,Cupcake,9
23,117,3,Frozen,8
96,127,1,pizza,8
819,104,2,Cookie,5
695,109,1,Cupcake,9
327,109,2,Cupcake,9
742,122,3,Tortilla,6
280,124,1,Carrots,10
838,126,4,Tuna,5
692,114,5,Apples,9
227,112,1,Rice,11
286,110,1,Curly Kale,5
679,109,2,Cupcake,9
117,117,1,Frozen,8
249,104,2,Cookie,5
472,123,3,Chips,14
228,126,3,Tuna,5
465,120,2,Eggs,8
533,106,3,Fish,5
327,123,5,Chips,14
456,117,1,Frozen,8
972,112,5,Rice,11
428,129,5,Avocado,6
134,113,2,walnut,14
411,114,4,Apples,9
958,107,1,Banana,15
550,129,5,Avocado,6
217,112,1,Rice,11
859,105,3,Meat,15
886,122,4,Tortilla,6
480,129,2,Avocado,6
136,100,1,Juice,6
109,100,4,Juice,6
117,118,1,Curd,13
831,113,1,walnut,14
473,112,3,Rice,11
415,125,4,Zhucchini,6
444,103,2,Cheese,6
277,105,4,Meat,15
38,100,2,Juice,6
34,108,3,Grapes,7
429,104,4,Cookie,5
310,116,3,Salad,6
276,118,5,Curd,13
443,122,1,Tortilla,6
817,124,4,Carrots,10
691,122,2,Tortilla,6
551,109,1,Cupcake,9
980,100,4,Juice,6
813,101,4,Bread,11
681,109,4,Cupcake,9
579,101,5,Bread,11
226,118,5,Curd,13
996,115,4,Cabbage,5
221,123,4,Chips,14
599,117,2,Frozen,8
696,126,4,Tuna,5
769,105,5,Meat,15
124,125,2,Zhucchini,6
425,100,2,Juice,6
137,120,4,Eggs,8
375,114,5,Apples,9
872,120,1,Eggs,8
3,117,3,Frozen,8
326,121,5,Milk,9
579,108,1,Grapes,7
840,111,3,Cereals,5
32,123,5,Chips,14
508,103,3,Cheese,6
226,114,5,Apples,9
564,104,4,Cookie,5
216,121,5,Milk,9
986,103,5,Cheese,6
957,124,5,Carrots,10
368,126,4,Tuna,5
762,108,5,Grapes,7
997,122,4,Tortilla,6
738,125,2,Zhucchini,6
922,125,4,Zhucchini,6
850,104,5,Cookie,5
665,121,5,Milk,9
953,115,5,Cabbage,5
56,127,4,pizza,8
570,120,5,Eggs,8
449,122,3,Tortilla,6
192,107,2,Banana,15
723,119,5,Cereals,14
104,123,2,Chips,14
547,127,3,pizza,8
743,108,2,Grapes,7
151,129,2,Avocado,6
532,109,3,Cupcake,9
897,108,1,Grapes,7
187,120,2,Eggs,8
552,127,2,pizza,8
104,107,2,Banana,15
831,114,4,Apples,9
498,124,2,Carrots,10
993,127,1,pizza,8
881,118,5,Curd,13
162,124,1,Carrots,10
360,114,3,Apples,9
729,100,3,Juice,6
719,102,3,Sphagetti,14
34,121,1,Milk,9
630,120,3,Eggs,8
147,107,3,Banana,15
848,125,5,Zhucchini,6
228,111,5,Cereals,5
622,120,3,Eggs,8
60,102,1,Sphagetti,14
979,107,1,Banana,15
266,116,3,Salad,6
828,113,3,walnut,14
87,105,2,Meat,15
222,120,2,Eggs,8
858,129,3,Avocado,6
951,111,2,Cereals,5
689,110,2,Curly Kale,5
643,128,2,coconut water,15
551,108,1,Grapes,7
610,103,4,Cheese,6
736,120,4,Eggs,8
687,117,5,Frozen,8
904,105,5,Meat,15
357,108,5,Grapes,7
201,100,4,Juice,6
763,116,1,Salad,6
844,101,5,Bread,11
626,117,2,Frozen,8
431,116,3,Salad,6
743,124,1,Carrots,10
528,113,1,walnut,14
655,115,2,Cabbage,5
318,110,2,Curly Kale,5
258,103,1,Cheese,6
310,107,5,Banana,15
189,114,5,Apples,9
979,125,4,Zhucchini,6
223,118,2,Curd,13
977,125,4,Zhucchini,6
818,129,3,Avocado,6
316,119,3,Cereals,14
650,123,3,Chips,14
790,108,4,Grapes,7
162,101,4,Bread,11
658,106,4,Fish,5
985,118,4,Curd,13
397,125,5,Zhucchini,6
561,110,5,Curly Kale,5
709,105,3,Meat,15
327,115,5,Cabbage,5
450,117,1,Frozen,8
218,104,3,Cookie,5
529,104,5,Cookie,5
972,117,4,Frozen,8
419,104,5,Cookie,5
240,109,2,Cupcake,9
324,105,1,Meat,15
271,104,3,Cookie,5
295,129,5,Avocado,6
851,129,2,Avocado,6
913,121,5,Milk,9
490,118,1,Curd,13
17,116,2,Salad,6
109,117,1,Frozen,8
418,102,3,Sphagetti,14
874,104,4,Cookie,5
633,108,2,Grapes,7
217,106,5,Fish,5
618,104,2,Cookie,5
948,111,4,Cereals,5
999,116,2,Salad,6
289,108,1,Grapes,7
889,122,2,Tortilla,6
423,106,3,Fish,5
997,113,4,walnut,14
832,111,3,Cereals,5
151,102,5,Sphagetti,14
157,101,1,Bread,11
58,117,3,Frozen,8
508,102,1,Sphagetti,14
978,127,4,pizza,8
639,104,4,Cookie,5
290,110,5,Curly Kale,5
991,106,4,Fish,5
437,102,1,Sphagetti,14
794,110,5,Curly Kale,5
308,114,5,Apples,9
853,125,2,Zhucchini,6
188,109,3,Cupcake,9
52,116,5,Salad,6
923,112,5,Rice,11
261,103,1,Cheese,6
54,123,5,Chips,14
793,100,3,Juice,6
393,122,3,Tortilla,6
753,125,5,Zhucchini,6
765,119,4,Cereals,14
996,114,2,Apples,9
422,122,3,Tortilla,6
63,109,4,Cupcake,9
681,118,2,Curd,13
173,113,4,walnut,14
284,105,2,Meat,15
618,123,4,Chips,14
200,100,4,Juice,6
549,100,5,Juice,6
716,109,4,Cupcake,9
986,102,1,Sphagetti,14
540,104,4,Cookie,5
560,115,1,Cabbage,5
59,118,5,Curd,13
595,123,3,Chips,14
519,117,2,Frozen,8
606,129,3,Avocado,6
223,127,1,pizza,8
8,125,2,Zhucchini,6
392,105,4,Meat,15
653,107,3,Banana,15
82,102,4,Sphagetti,14
8,128,2,coconut water,15
138,109,5,Cupcake,9
698,122,1,Tortilla,6
310,126,2,Tuna,5
29,110,1,Curly Kale,5
572,113,2,walnut,14
357,108,1,Grapes,7
669,108,1,Grapes,7
831,106,5,Fish,5
311,104,3,Cookie,5
953,101,1,Bread,11
616,107,3,Banana,15
60,107,4,Banana,15
573,103,2,Cheese,6
8,117,5,Frozen,8
409,121,2,Milk,9
168,116,2,Salad,6
428,116,5,Salad,6
149,108,4,Grapes,7
821,126,4,Tuna,5
234,106,4,Fish,5
655,111,1,Cereals,5
998,122,2,Tortilla,6
943,102,3,Sphagetti,14
425,128,4,coconut water,15
446,122,2,Tortilla,6
50,103,5,Cheese,6
717,102,4,Sphagetti,14
264,115,4,Cabbage,5
539,116,2,Salad,6
131,102,4,Sphagetti,14
701,108,3,Grapes,7
478,103,1,Cheese,6
676,100,2,Juice,6
63,100,1,Juice,6
196,127,4,pizza,8
551,125,3,Zhucchini,6
203,122,3,Tortilla,6
570,121,2,Milk,9
312,108,5,Grapes,7
82,100,2,Juice,6
635,122,2,Tortilla,6
137,103,1,Cheese,6
675,114,3,Apples,9
875,125,4,Zhucchini,6
530,114,2,Apples,9
541,123,3,Chips,14
871,129,3,Avocado,6
728,108,1,Grapes,7
694,126,5,Tuna,5
448,126,2,Tuna,5
32,100,1,Juice,6
227,123,2,Chips,14
833,123,4,Chips,14
509,115,2,Cabbage,5
59,104,4,Cookie,5
560,112,4,Rice,11
865,106,3,Fish,5
462,117,4,Frozen,8
129,126,4,Tuna,5
129,124,5,Carrots,10
562,113,1,walnut,14
61,110,4,Curly Kale,5
87,126,1,Tuna,5
269,106,3,Fish,5
32,119,4,Cereals,14
881,115,2,Cabbage,5
131,110,2,Curly Kale,5
138,127,5,pizza,8
157,110,5,Curly Kale,5
253,119,4,Cereals,14
349,105,1,Meat,15
549,125,4,Zhucchini,6
838,108,5,Grapes,7
996,107,2,Banana,15
634,101,4,Bread,11
158,118,4,Curd,13
659,102,5,Sphagetti,14
817,117,5,Frozen,8
673,101,3,Bread,11
272,122,1,Tortilla,6
409,102,1,Sphagetti,14
39,117,2,Frozen,8
220,109,4,Cupcake,9
393,122,5,Tortilla,6
794,124,5,Carrots,10
880,120,1,Eggs,8
737,123,4,Chips,14
583,118,2,Curd,13
38,115,2,Cabbage,5
420,124,2,Carrots,10
723,122,3,Tortilla,6
444,104,2,Cookie,5
947,129,2,Avocado,6
121,109,1,Cupcake,9
482,111,1,Cereals,5
293,102,5,Sphagetti,14
730,117,3,Frozen,8
898,119,5,Cereals,14
982,115,3,Cabbage,5
669,105,3,Meat,15
912,114,3,Apples,9
860,122,4,Tortilla,6
39,116,2,Salad,6
501,111,2,Cereals,5
689,109,4,Cupcake,9
350,128,5,coconut water,15
639,101,2,Bread,11
940,102,1,Sphagetti,14
579,111,2,Cereals,5
299,116,5,Salad,6
412,116,1,Salad,6
43,122,1,Tortilla,6
561,102,5,Sphagetti,14
262,113,4,walnut,14
531,100,4,Juice,6
200,101,5,Bread,11
760,113,5,walnut,14
846,113,3,walnut,14
996,109,1,Cupcake,9
704,123,4,Chips,14
224,110,5,Curly Kale,5
228,124,4,Carrots,10
997,122,3,Tortilla,6
413,102,2,Sphagetti,14
182,109,2,Cupcake,9
212,113,4,walnut,14
703,102,2,Sphagetti,14
581,123,5,Chips,14
657,117,4,Frozen,8
688,115,4,Cabbage,5
174,103,5,Cheese,6
381,117,2,Frozen,8
573,105,4,Meat,15
563,120,5,Eggs,8
604,117,1,Frozen,8
128,105,2,Meat,15
411,119,1,Cereals,14
908,102,2,Sphagetti,14
990,122,2,Tortilla,6
758,116,2,Salad,6
743,120,5,Eggs,8
990,119,1,Cereals,14
470,125,1,Zhucchini,6
332,117,5,Frozen,8
645,100,5,Juice,6
138,122,2,Tortilla,6
538,119,4,Cereals,14
260,128,5,coconut water,15
231,129,1,Avocado,6
524,127,2,pizza,8
44,126,3,Tuna,5
322,110,3,Curly Kale,5
994,115,3,Cabbage,5
464,110,4,Curly Kale,5
887,100,3,Juice,6
627,111,2,Cereals,5
809,120,4,Eggs,8
429,110,2,Curly Kale,5
679,101,4,Bread,11
272,127,5,pizza,8
864,111,4,Cereals,5
788,122,5,Tortilla,6
782,121,1,Milk,9
806,129,5,Avocado,6
237,101,5,Bread,11
390,119,3,Cereals,14
425,111,4,Cereals,5
247,103,5,Cheese,6
881,118,2,Curd,13
136,117,1,Frozen,8
602,102,5,Sphagetti,14
103,103,2,Cheese,6
712,107,4,Banana,15
137,112,2,Rice,11
801,108,5,Grapes,7
737,125,2,Zhucchini,6
444,129,3,Avocado,6
519,110,1,Curly Kale,5
389,124,1,Carrots,10
344,114,4,Apples,9
54,119,3,Cereals,14
376,105,2,Meat,15
917,111,1,Cereals,5
802,128,3,coconut water,15
264,124,5,Carrots,10
581,102,2,Sphagetti,14
400,111,2,Cereals,5
188,107,2,Banana,15
80,109,4,Cupcake,9
376,125,2,Zhucchini,6
418,127,1,pizza,8
590,121,5,Milk,9
192,105,4,Meat,15
616,100,5,Juice,6
728,102,3,Sphagetti,14
271,126,1,Tuna,5
561,129,5,Avocado,6
209,115,3,Cabbage,5
864,126,3,Tuna,5
325,125,2,Zhucchini,6
830,113,5,walnut,14
806,103,4,Cheese,6
745,102,5,Sphagetti,14
143,120,4,Eggs,8
470,103,2,Cheese,6
572,112,4,Rice,11
976,106,2,Fish,5
872,101,5,Bread,11
594,121,4,Milk,9
653,105,5,Meat,15
59,119,2,Cereals,14
365,103,3,Cheese,6
350,120,3,Eggs,8
828,115,3,Cabbage,5
656,111,5,Cereals,5
228,102,5,Sphagetti,14
295,117,4,Frozen,8
754,114,2,Apples,9
40,102,5,Sphagetti,14
79,120,1,Eggs,8
607,110,4,Curly Kale,5
187,107,3,Banana,15
261,119,5,Cereals,14
236,107,4,Banana,15
813,114,1,Apples,9
404,118,1,Curd,13
67,114,4,Apples,9
581,103,4,Cheese,6
138,127,5,pizza,8
943,111,1,Cereals,5
277,108,2,Grapes,7
179,108,2,Grapes,7
43,129,3,Avocado,6
854,108,5,Grapes,7
38,123,3,Chips,14
375,102,2,Sphagetti,14
555,122,4,Tortilla,6
646,129,4,Avocado,6
860,101,5,Bread,11
271,123,2,Chips,14
101,106,2,Fish,5
946,108,4,Grapes,7
765,105,1,Meat,15
967,129,1,Avocado,6
267,110,4,Curly Kale,5
727,127,2,pizza,8
482,109,2,Cupcake,9
91,110,4,Curly Kale,5
217,128,2,coconut water,15
948,108,4,Grapes,7
327,120,4,Eggs,8
386,111,2,Cereals,5
385,120,2,Eggs,8
363,101,2,Bread,11
98,126,1,Tuna,5
405,105,1,Meat,15
414,103,1,Cheese,6
482,111,4,Cereals,5
24,116,5,Salad,6
839,100,2,Juice,6
306,124,3,Carrots,10
136,129,3,Avocado,6
985,124,4,Carrots,10
766,121,3,Milk,9
770,108,3,Grapes,7
314,119,2,Cereals,14
877,129,2,Avocado,6
682,120,4,Eggs,8
302,109,5,Cupcake,9
874,108,1,Grapes,7
326,127,4,pizza,8
231,126,1,Tuna,5
875,100,1,Juice,6
331,115,5,Cabbage,5
910,109,1,Cupcake,9
573,120,5,Eggs,8
445,124,3,Carrots,10
955,128,3,coconut water,15
988,117,4,Frozen,8
53,109,2,Cupcake,9
696,113,5,walnut,14
572,107,2,Banana,15
693,111,2,Cereals,5
492,122,3,Tortilla,6
298,112,2,Rice,11
144,118,5,Curd,13
938,100,5,Juice,6
817,104,4,Cookie,5
174,115,2,Cabbage,5
327,107,4,Banana,15
338,119,3,Cereals,14
831,119,1,Cereals,14
650,108,1,Grapes,7
392,121,5,Milk,9
668,129,2,Avocado,6
415,123,4,Chips,14
719,129,2,Avocado,6
931,106,3,Fish,5
504,104,2,Cookie,5
261,119,5,Cereals,14
42,106,4,Fish,5
493,113,4,walnut,14
62,116,5,Salad,6
326,129,2,Avocado,6
368,103,5,Cheese,6
874,126,4,Tuna,5
953,106,4,Fish,5
878,119,5,Cereals,14
619,127,4,pizza,8
171,102,2,Sphagetti,14
591,127,4,pizza,8
151,115,3,Cabbage,5
997,111,2,Cereals,5
676,109,2,Cupcake,9
605,123,5,Chips,14
382,126,3,Tuna,5
617,105,5,Meat,15
673,104,5,Cookie,5
904,103,2,Cheese,6
191,103,3,Cheese,6
934,107,1,Banana,15
275,120,5,Eggs,8
603,126,5,Tuna,5
567,102,2,Sphagetti,14
816,111,5,Cereals,5
835,107,5,Banana,15
39,123,3,Chips,14
783,102,1,Sphagetti,14
533,109,1,Cupcake,9
673,106,2,Fish,5
119,115,3,Cabbage,5
972,100,1,Juice,6
859,116,3,Salad,6
725,122,3,Tortilla,6
551,127,3,pizza,8
512,124,4,Carrots,10
382,124,2,Carrots,10
648,101,2,Bread,11
79,121,5,Milk,9
581,117,4,Frozen,8
332,127,5,pizza,8
160,122,2,Tortilla,6
737,102,3,Sphagetti,14
91,106,5,Fish,5
9,119,3,Cereals,14
821,106,2,Fish,5
579,108,1,Grapes,7
233,103,2,Cheese,6
256,110,2,Curly Kale,5
782,110,2,Curly Kale,5
210,122,2,Tortilla,6
618,105,5,Meat,15
236,108,2,Grapes,7
514,116,2,Salad,6
438,105,4,Meat,15
622,125,2,Zhucchini,6
454,119,1,Cereals,14
132,124,1,Carrots,10
360,121,5,Milk,9
582,114,1,Apples,9
481,107,5,Banana,15
380,116,3,Salad,6
790,117,2,Frozen,8
56,113,4,walnut,14
851,120,5,Eggs,8
704,124,1,Carrots,10
758,110,1,Curly Kale,5
766,126,5,Tuna,5
721,106,4,Fish,5
205,117,5,Frozen,8
416,101,1,Bread,11
901,114,5,Apples,9
423,109,5,Cupcake,9
206,116,5,Salad,6
896,111,1,Cereals,5
906,112,1,Rice,11
13,103,4,Cheese,6
604,103,4,Cheese,6
420,122,2,Tortilla,6
260,116,4,Salad,6
471,128,4,coconut water,15
968,103,1,Cheese,6
106,122,4,Tortilla,6
258,120,5,Eggs,8
82,109,3,Cupcake,9
455,109,2,Cupcake,9
636,115,1,Cabbage,5
371,125,5,Zhucchini,6
258,123,2,Chips,14
427,108,2,Grapes,7
800,117,1,Frozen,8
633,120,5,Eggs,8
285,119,4,Cereals,14
200,116,1,Salad,6
817,112,4,Rice,11
38,105,1,Meat,15
169,120,4,Eggs,8
590,111,5,Cereals,5
645,110,2,Curly Kale,5
249,127,2,pizza,8
178,122,4,Tortilla,6
360,124,1,Carrots,10
547,118,2,Curd,13
8,127,1,pizza,8
227,126,2,Tuna,5
52,115,3,Cabbage,5
915,122,3,Tortilla,6
675,114,5,Apples,9
463,104,1,Cookie,5
105,103,2,Cheese,6
933,104,5,Cookie,5
137,121,2,Milk,9
784,117,4,Frozen,8
160,118,4,Curd,13
462,119,4,Cereals,14
898,112,5,Rice,11
268,127,5,pizza,8
785,129,3,Avocado,6
673,106,4,Fish,5
654,127,2,pizza,8
502,105,3,Meat,15
701,106,5,Fish,5
844,116,3,Salad,6
944,104,2,Cookie,5
629,122,2,Tortilla,6
717,103,5,Cheese,6
467,112,1,Rice,11
817,117,2,Frozen,8
420,118,3,Curd,13
580,127,1,pizza,8
262,107,3,Banana,15
745,116,2,Salad,6
627,119,2,Cereals,14
970,106,3,Fish,5
112,106,3,Fish,5
799,105,5,Meat,15
566,120,2,Eggs,8
526,103,5,Cheese,6
646,103,5,Cheese,6
921,119,2,Cereals,14
570,120,3,Eggs,8
931,127,2,pizza,8
949,116,3,Salad,6
456,122,1,Tortilla,6
8,125,5,Zhucchini,6
431,129,2,Avocado,6
548,101,5,Bread,11
443,102,1,Sphagetti,14
907,104,1,Cookie,5
306,128,3,coconut water,15
747,118,3,Curd,13
170,128,4,coconut water,15
774,111,1,Cereals,5
562,105,3,Meat,15
173,113,5,walnut,14
473,123,2,Chips,14
724,128,3,coconut water,15
34,112,4,Rice,11
215,123,1,Chips,14
845,126,4,Tuna,5
610,127,4,pizza,8
685,101,5,Bread,11
925,123,2,Chips,14
420,111,2,Cereals,5
996,112,4,Rice,11
991,110,5,Curly Kale,5
784,105,1,Meat,15
435,123,1,Chips,14
155,100,4,Juice,6
204,125,2,Zhucchini,6
817,109,1,Cupcake,9
916,124,1,Carrots,10
260,120,5,Eggs,8
499,116,4,Salad,6
399,129,1,Avocado,6
508,118,3,Curd,13
338,125,1,Zhucchini,6
551,100,5,Juice,6
295,119,2,Cereals,14
788,101,1,Bread,11
691,129,2,Avocado,6
646,103,5,Cheese,6
221,124,5,Carrots,10
736,110,4,Curly Kale,5
804,111,4,Cereals,5
886,105,2,Meat,15
714,110,2,Curly Kale,5
560,109,3,Cupcake,9
201,100,3,Juice,6
610,123,2,Chips,14
538,103,4,Cheese,6
788,101,3,Bread,11
70,116,5,Salad,6
540,122,3,Tortilla,6
822,127,3,pizza,8
773,114,1,Apples,9
113,100,4,Juice,6
682,100,4,Juice,6
392,120,4,Eggs,8
103,101,1,Bread,11
694,118,4,Curd,13
683,104,2,Cookie,5
847,127,1,pizza,8
586,129,5,Avocado,6
781,106,2,Fish,5
13,118,1,Curd,13
244,103,2,Cheese,6
552,126,3,Tuna,5
54,121,2,Milk,9
310,103,1,Cheese,6
419,125,4,Zhucchini,6
374,108,2,Grapes,7
511,120,2,Eggs,8
590,114,1,Apples,9
868,112,5,Rice,11
900,125,5,Zhucchini,6
131,125,2,Zhucchini,6
444,122,1,Tortilla,6
632,101,1,Bread,11
146,129,5,Avocado,6
337,101,5,Bread,11
108,108,4,Grapes,7
504,122,1,Tortilla,6
729,123,4,Chips,14
705,124,4,Carrots,10
171,103,1,Cheese,6
977,103,2,Cheese,6
828,109,4,Cupcake,9
457,101,4,Bread,11
444,112,4,Rice,11
461,120,2,Eggs,8
696,110,5,Curly Kale,5
176,102,3,Sphagetti,14
263,110,3,Curly Kale,5
816,124,1,Carrots,10
45,125,4,Zhucchini,6
355,124,3,Carrots,10
360,121,5,Milk,9
588,128,5,coconut water,15
919,124,4,Carrots,10
915,111,1,Cereals,5
311,117,4,Frozen,8
864,127,4,pizza,8
837,127,5,pizza,8
887,129,1,Avocado,6
431,123,3,Chips,14
825,103,2,Cheese,6
454,106,5,Fish,5
39,106,3,Fish,5
49,121,3,Milk,9
90,107,5,Banana,15
368,102,1,Sphagetti,14
143,122,4,Tortilla,6
637,112,4,Rice,11
161,126,2,Tuna,5
176,128,5,coconut water,15
459,123,3,Chips,14
539,108,2,Grapes,7
953,129,3,Avocado,6
31,102,1,Sphagetti,14
216,109,3,Cupcake,9
146,127,3,pizza,8
344,105,1,Meat,15
143,103,2,Cheese,6
773,114,4,Apples,9
925,126,2,Tuna,5
151,128,3,coconut water,15
387,105,2,Meat,15
63,123,3,Chips,14
986,111,1,Cereals,5
203,108,5,Grapes,7
967,116,2,Salad,6
135,119,1,Cereals,14
389,115,3,Cabbage,5
530,111,1,Cereals,5
308,126,1,Tuna,5
631,100,3,Juice,6
439,113,5,walnut,14
109,115,4,Cabbage,5
457,107,5,Banana,15
850,123,2,Chips,14
445,123,5,Chips,14
205,113,2,walnut,14
118,122,1,Tortilla,6
468,110,4,Curly Kale,5
201,108,2,Grapes,7
933,111,4,Cereals,5
594,119,1,Cereals,14
762,108,1,Grapes,7
610,124,4,Carrots,10
433,125,4,Zhucchini,6
712,102,5,Sphagetti,14
830,119,5,Cereals,14
982,113,5,walnut,14
458,128,2,coconut water,15
313,129,3,Avocado,6
111,109,2,Cupcake,9
211,100,2,Juice,6
564,116,2,Salad,6
213,103,5,Cheese,6
155,107,5,Banana,15
224,117,1,Frozen,8
523,119,2,Cereals,14
188,116,5,Salad,6
632,125,4,Zhucchini,6
355,101,3,Bread,11
867,118,4,Curd,13
738,119,4,Cereals,14
400,116,3,Salad,6
737,111,5,Cereals,5
1,115,4,Cabbage,5
386,103,5,Cheese,6
673,109,1,Cupcake,9
876,102,1,Sphagetti,14
414,115,5,Cabbage,5
531,115,3,Cabbage,5
537,125,3,Zhucchini,6
64,107,3,Banana,15
730,111,4,Cereals,5
535,129,2,Avocado,6
222,117,1,Frozen,8
15,124,5,Carrots,10
276,125,1,Zhucchini,6
885,108,5,Grapes,7
669,104,2,Cookie,5
522,112,3,Rice,11
431,105,3,Meat,15
91,106,2,Fish,5
57,119,4,Cereals,14
352,103,1,Cheese,6
143,126,1,Tuna,5
156,104,4,Cookie,5
535,109,1,Cupcake,9
683,119,2,Cereals,14
437,126,3,Tuna,5
375,101,4,Bread,11
355,121,4,Milk,9
957,112,3,Rice,11
979,120,4,Eggs,8
484,125,4,Zhucchini,6
733,119,5,Cereals,14
451,123,4,Chips,14
436,107,5,Banana,15
823,120,1,Eggs,8
900,119,1,Cereals,14
529,115,4,Cabbage,5
548,100,2,Juice,6
642,123,3,Chips,14
842,117,4,Frozen,8
29,119,4,Cereals,14
116,117,5,Frozen,8
538,106,1,Fish,5
377,109,3,Cupcake,9
659,119,4,Cereals,14
618,100,5,Juice,6
943,106,3,Fish,5
131,104,3,Cookie,5
454,120,1,Eggs,8
231,122,5,Tortilla,6
319,116,2,Salad,6
914,103,5,Cheese,6
694,109,1,Cupcake,9
217,105,3,Meat,15
101,125,1,Zhucchini,6
415,121,2,Milk,9
395,116,5,Salad,6
433,106,3,Fish,5
29,110,4,Curly Kale,5
237,102,4,Sphagetti,14
637,129,5,Avocado,6
454,100,3,Juice,6
635,125,1,Zhucchini,6
934,121,4,Milk,9
585,110,1,Curly Kale,5
984,128,2,coconut water,15
